Date,France: CAC 40,UK: FTSE 100,Germany: DAX,US: S&P 500,Canada: TSX Composite,Japan: Nikkei 225
2019-07-26,5610.0498046875,7549.10009765625,12419.900390625,3025.860107421875,16531.0,21658.150390625
2019-07-29,5601.10009765625,7686.60009765625,12417.4697265625,3020.969970703125,16492.19921875,21616.80078125
2019-07-30,5511.06982421875,7646.7998046875,12147.240234375,3013.179931640625,16466.099609375,21709.310546875
2019-07-31,5518.89990234375,7586.7998046875,12189.0400390625,2980.3798828125,16406.599609375,21521.529296875
2019-08-01,5557.41015625,7584.89990234375,12253.150390625,2953.56005859375,16377.0,21540.990234375
2019-08-02,5359.0,7407.10009765625,11872.4404296875,2932.050048828125,16271.7001953125,21087.16015625
2019-08-06,5234.64990234375,7171.7001953125,11567.9599609375,2881.77001953125,16149.5,20585.310546875
2019-08-07,5266.509765625,7198.7001953125,11650.150390625,2883.97998046875,16265.2001953125,20516.560546875
2019-08-08,5387.9599609375,7285.89990234375,11845.41015625,2938.090087890625,16404.5,20593.349609375
2019-08-09,5327.919921875,7253.89990234375,11693.7998046875,2918.64990234375,16341.2998046875,20684.8203125
2019-08-13,5363.06982421875,7250.89990234375,11750.1298828125,2926.320068359375,16350.7998046875,20455.439453125
2019-08-14,5251.2998046875,7147.89990234375,11492.66015625,2840.60009765625,16045.900390625,20655.130859375
2019-08-15,5236.93017578125,7067.0,11412.669921875,2847.60009765625,16012.5,20405.650390625
2019-08-16,5300.7900390625,7117.2001953125,11562.740234375,2888.679931640625,16149.7998046875,20418.810546875
2019-08-19,5371.56005859375,7189.7001953125,11715.3701171875,2923.64990234375,16304.099609375,20563.16015625
2019-08-20,5344.64013671875,7125.0,11651.1796875,2900.510009765625,16213.2998046875,20677.220703125
2019-08-21,5435.47998046875,7204.0,11802.849609375,2924.429931640625,16309.2001953125,20618.5703125
2019-08-22,5388.25,7128.2001953125,11747.0400390625,2922.949951171875,16253.5,20628.009765625
2019-08-23,5326.8701171875,7095.0,11611.509765625,2847.110107421875,16037.599609375,20710.91015625
2019-08-27,5387.08984375,7089.60009765625,11730.01953125,2869.159912109375,16183.599609375,20456.080078125
2019-08-28,5368.7998046875,7114.7001953125,11701.01953125,2887.93994140625,16271.7001953125,20479.419921875
2019-08-29,5449.97021484375,7184.2998046875,11838.8798828125,2924.580078125,16384.5,20460.9296875
2019-08-30,5480.47998046875,7207.2001953125,11939.2802734375,2926.4599609375,16442.099609375,20704.369140625
2019-09-03,5466.06982421875,7268.2001953125,11910.8603515625,2906.27001953125,16399.19921875,20625.16015625
2019-09-04,5532.06982421875,7311.2998046875,12025.0400390625,2937.780029296875,16448.80078125,20649.140625
2019-09-05,5593.3701171875,7271.2001953125,12126.7802734375,2976.0,16574.80078125,21085.939453125
2019-09-06,5603.990234375,7282.2998046875,12191.73046875,2978.7099609375,16535.30078125,21199.5703125
2019-09-09,5588.9501953125,7235.7998046875,12226.099609375,2978.429931640625,16495.099609375,21318.419921875
2019-09-10,5593.2099609375,7268.0,12268.7099609375,2979.389892578125,16537.30078125,21392.099609375
2019-09-11,5618.06005859375,7338.0,12359.0703125,3000.929931640625,16611.099609375,21597.759765625
2019-09-12,5642.85986328125,7344.7001953125,12410.25,3009.570068359375,16643.30078125,21759.609375
2019-09-13,5655.4599609375,7367.5,12468.5302734375,3007.389892578125,16682.400390625,21988.2890625
2019-09-17,5615.509765625,7320.39990234375,12372.6103515625,3005.699951171875,16834.80078125,22001.3203125
2019-09-18,5620.64990234375,7314.10009765625,12389.6201171875,3006.72998046875,16800.30078125,21960.7109375
2019-09-19,5659.080078125,7356.39990234375,12457.7001953125,3006.7900390625,16858.400390625,22044.44921875
2019-09-20,5690.77978515625,7344.89990234375,12468.009765625,2992.070068359375,16899.69921875,22079.08984375
2019-09-24,5628.330078125,7291.39990234375,12307.150390625,2966.60009765625,16798.30078125,22098.83984375
2019-09-25,5583.7998046875,7290.0,12234.1796875,2984.8701171875,16784.30078125,22020.150390625
2019-09-26,5620.56982421875,7351.10009765625,12288.5400390625,2977.6201171875,16790.400390625,22048.240234375
2019-09-27,5640.580078125,7426.2001953125,12380.9404296875,2961.7900390625,16694.30078125,21878.900390625
2019-09-30,5677.7900390625,7408.2001953125,12428.080078125,2976.739990234375,16658.599609375,21755.83984375
2019-10-01,5597.6298828125,7360.2998046875,12263.830078125,2940.25,16447.69921875,21885.240234375
2019-10-02,5422.77001953125,7122.5,11925.25,2887.610107421875,16311.0,21778.609375
2019-10-04,5488.31982421875,7155.39990234375,12012.8095703125,2952.010009765625,16449.400390625,21410.19921875
2019-10-07,5521.60986328125,7197.89990234375,12097.4296875,2938.7900390625,16421.80078125,21375.25
2019-10-08,5456.6201171875,7143.2001953125,11970.2001953125,2893.06005859375,16294.0,21587.779296875
2019-10-09,5499.14013671875,7166.5,12094.259765625,2919.39990234375,16379.900390625,21456.380859375
2019-10-10,5569.0498046875,7186.39990234375,12164.2001953125,2938.1298828125,16422.69921875,21551.98046875
2019-10-11,5665.47998046875,7247.10009765625,12511.650390625,2970.27001953125,16415.19921875,21798.869140625
2019-10-15,5702.0498046875,7211.60009765625,12629.7900390625,2995.679931640625,16418.400390625,22207.2109375
2019-10-16,5696.89990234375,7168.0,12670.1103515625,2989.68994140625,16427.19921875,22472.919921875
2019-10-17,5673.06982421875,7182.2998046875,12654.9501953125,2997.949951171875,16426.30078125,22451.859375
2019-10-18,5636.25,7150.60009765625,12633.599609375,2986.199951171875,16377.099609375,22492.6796875
2019-10-21,5648.35009765625,7163.60009765625,12747.9599609375,3006.719970703125,16418.5,22548.900390625
2019-10-23,5653.43994140625,7260.7001953125,12798.1904296875,3004.52001953125,16335.900390625,22625.380859375
2019-10-24,5684.330078125,7328.2998046875,12872.099609375,3010.2900390625,16369.2998046875,22750.599609375
2019-10-25,5722.14990234375,7324.5,12894.509765625,3022.550048828125,16404.5,22799.810546875
2019-10-28,5730.56982421875,7331.2998046875,12941.7099609375,3039.419921875,16387.5,22867.26953125
2019-10-29,5740.14013671875,7306.2998046875,12939.6201171875,3036.889892578125,16418.099609375,22974.130859375
2019-10-30,5765.8701171875,7330.7998046875,12910.23046875,3046.77001953125,16501.400390625,22843.119140625
2019-10-31,5729.85986328125,7248.39990234375,12866.7900390625,3037.56005859375,16483.19921875,22927.0390625
2019-11-01,5761.89013671875,7302.39990234375,12961.0498046875,3066.909912109375,16594.099609375,22850.76953125
2019-11-05,5846.89013671875,7388.10009765625,13148.5,3074.6201171875,16681.900390625,23251.990234375
2019-11-06,5866.740234375,7396.7001953125,13179.8896484375,3076.780029296875,16745.599609375,23303.8203125
2019-11-07,5890.990234375,7406.39990234375,13289.4599609375,3085.179931640625,16805.80078125,23330.3203125
2019-11-08,5889.7001953125,7359.39990234375,13228.5595703125,3093.080078125,16877.400390625,23391.869140625
2019-11-11,5893.81982421875,7328.5,13198.3701171875,3087.010009765625,16882.80078125,23331.83984375
2019-11-12,5919.75,7365.39990234375,13283.509765625,3091.840087890625,16909.400390625,23520.009765625
2019-11-13,5907.08984375,7351.2001953125,13230.0703125,3094.0400390625,16958.0,23319.869140625
2019-11-14,5901.080078125,7292.7998046875,13180.23046875,3096.6298828125,16972.19921875,23141.55078125
2019-11-15,5939.27001953125,7302.89990234375,13241.75,3120.4599609375,17028.5,23303.3203125
2019-11-18,5929.7900390625,7307.7001953125,13207.009765625,3122.030029296875,17025.099609375,23416.759765625
2019-11-19,5909.0498046875,7323.7998046875,13221.1201171875,3120.179931640625,17011.400390625,23292.650390625
2019-11-20,5894.02978515625,7262.5,13158.1396484375,3108.4599609375,17005.80078125,23148.5703125
2019-11-21,5881.2099609375,7238.60009765625,13137.7001953125,3103.5400390625,16999.19921875,23038.580078125
2019-11-22,5893.1298828125,7326.7998046875,13163.8798828125,3110.2900390625,16954.80078125,23112.880859375
2019-11-25,5924.85986328125,7396.2998046875,13246.4501953125,3133.639892578125,17032.900390625,23292.810546875
2019-11-26,5929.6201171875,7403.10009765625,13236.419921875,3140.52001953125,17035.900390625,23373.3203125
2019-11-27,5926.83984375,7429.7998046875,13287.0703125,3153.6298828125,17100.599609375,23437.76953125
2019-11-29,5905.169921875,7346.5,13236.3798828125,3140.97998046875,17040.19921875,23293.91015625
2019-12-02,5786.740234375,7285.89990234375,12964.6796875,3113.8701171875,16981.5,23529.5
2019-12-03,5727.22021484375,7158.7998046875,12989.2900390625,3093.199951171875,16892.19921875,23379.810546875
2019-12-04,5799.68017578125,7188.5,13140.5703125,3112.760009765625,16897.30078125,23135.23046875
2019-12-05,5801.5498046875,7137.89990234375,13054.7998046875,3117.429931640625,16854.900390625,23300.08984375
2019-12-06,5871.91015625,7239.7001953125,13166.580078125,3145.909912109375,16997.0,23354.400390625
2019-12-09,5837.25,7233.89990234375,13105.6103515625,3135.9599609375,16950.900390625,23430.69921875
2019-12-10,5848.02978515625,7213.7998046875,13070.7197265625,3132.52001953125,16950.69921875,23410.189453125
2019-12-11,5860.8798828125,7216.2998046875,13146.740234375,3141.6298828125,16939.599609375,23391.859375
2019-12-12,5884.259765625,7273.5,13221.6396484375,3168.570068359375,16946.900390625,23424.810546875
2019-12-13,5919.02001953125,7353.39990234375,13282.7197265625,3168.800048828125,17003.099609375,24023.099609375
2019-12-16,5991.66015625,7519.10009765625,13407.66015625,3191.449951171875,17056.400390625,23952.349609375
2019-12-17,5968.259765625,7525.2998046875,13287.830078125,3192.52001953125,17075.19921875,24066.119140625
2019-12-18,5959.60009765625,7540.7998046875,13222.16015625,3191.139892578125,17032.0,23934.4296875
2019-12-19,5972.27978515625,7573.7998046875,13211.9599609375,3205.3701171875,17064.0,23864.849609375
2019-12-20,6021.52978515625,7582.5,13318.900390625,3221.219970703125,17118.400390625,23816.630859375
2019-12-23,6029.3701171875,7623.60009765625,13300.98046875,3224.010009765625,17128.69921875,23821.109375
2019-12-27,6037.39013671875,7644.89990234375,13337.1103515625,3240.02001953125,17168.19921875,23837.720703125
2019-12-30,5982.22021484375,7587.10009765625,13249.009765625,3221.2900390625,17098.599609375,23656.619140625
2020-01-06,6013.58984375,7575.2998046875,13126.990234375,3246.280029296875,17105.5,23204.859375
2020-01-07,6012.35009765625,7573.89990234375,13226.830078125,3237.179931640625,17168.099609375,23575.720703125
2020-01-08,6031.0,7574.89990234375,13320.1796875,3253.050048828125,17167.80078125,23204.759765625
2020-01-09,6042.5498046875,7598.10009765625,13495.0595703125,3274.699951171875,17235.599609375,23739.869140625
2020-01-10,6037.10986328125,7587.89990234375,13483.3095703125,3265.35009765625,17234.5,23850.5703125
2020-01-14,6040.89013671875,7622.39990234375,13456.490234375,3283.14990234375,17352.900390625,24025.169921875
2020-01-15,6032.60986328125,7642.7998046875,13432.2998046875,3289.2900390625,17415.19921875,23916.580078125
2020-01-16,6039.02978515625,7609.7998046875,13429.4296875,3316.81005859375,17484.80078125,23933.130859375
2020-01-17,6100.72021484375,7674.60009765625,13526.1298828125,3329.6201171875,17559.0,24041.259765625
2020-01-21,6045.990234375,7610.7001953125,13555.8701171875,3320.7900390625,17572.30078125,23864.560546875
2020-01-22,6010.97998046875,7571.89990234375,13515.75,3321.75,17599.900390625,24031.349609375
2020-01-23,5971.7900390625,7507.7001953125,13388.419921875,3325.5400390625,17621.80078125,23795.439453125
2020-01-24,6024.259765625,7586.0,13576.6796875,3295.469970703125,17565.30078125,23827.1796875
2020-01-27,5863.02001953125,7412.10009765625,13204.76953125,3243.6298828125,17442.5,23343.509765625
2020-01-28,5925.81982421875,7480.7001953125,13323.6904296875,3276.239990234375,17500.900390625,23215.7109375
2020-01-29,5954.89013671875,7483.60009765625,13345.0,3273.39990234375,17511.80078125,23379.400390625
2020-01-30,5871.77001953125,7382.0,13157.1201171875,3283.659912109375,17490.599609375,22977.75
2020-01-31,5806.33984375,7286.0,12981.9697265625,3225.52001953125,17318.5,23205.1796875
2020-02-03,5832.509765625,7326.2998046875,13045.1904296875,3248.919921875,17379.80078125,22971.939453125
2020-02-04,5935.0498046875,7439.7998046875,13281.740234375,3297.590087890625,17512.69921875,23084.58984375
2020-02-05,5985.39990234375,7482.5,13478.330078125,3334.68994140625,17651.599609375,23319.560546875
2020-02-06,6038.18017578125,7504.7998046875,13574.8203125,3345.780029296875,17757.5,23873.58984375
2020-02-07,6029.75,7466.7001953125,13513.8095703125,3327.7099609375,17655.5,23827.98046875
2020-02-10,6015.669921875,7446.89990234375,13494.0302734375,3352.090087890625,17740.599609375,23685.98046875
2020-02-12,6104.72998046875,7534.39990234375,13749.7802734375,3379.449951171875,17832.900390625,23861.2109375
2020-02-13,6093.14013671875,7452.0,13745.4296875,3373.93994140625,17821.19921875,23827.73046875
2020-02-14,6069.35009765625,7409.10009765625,13744.2099609375,3380.159912109375,17848.400390625,23687.58984375
2020-02-18,6056.81982421875,7382.0,13681.1904296875,3370.2900390625,17858.30078125,23193.80078125
2020-02-19,6111.240234375,7457.0,13789.0,3386.14990234375,17925.400390625,23400.69921875
2020-02-20,6062.2998046875,7436.60009765625,13664.0,3373.22998046875,17944.099609375,23479.150390625
2020-02-21,6029.72021484375,7403.89990234375,13579.330078125,3337.75,17843.5,23386.740234375
2020-02-25,5679.68017578125,7017.89990234375,12790.490234375,3128.2099609375,17177.400390625,22605.41015625
2020-02-26,5684.5498046875,7042.5,12774.8798828125,3116.389892578125,17041.900390625,22426.189453125
2020-02-27,5495.60009765625,6796.39990234375,12367.4599609375,2978.760009765625,16717.400390625,21948.23046875
2020-02-28,5309.89990234375,6580.60009765625,11890.349609375,2954.219970703125,16263.099609375,21142.9609375
2020-03-02,5333.52001953125,6654.89990234375,11857.8701171875,3090.22998046875,16553.30078125,21344.080078125
2020-03-03,5393.169921875,6718.2001953125,11985.3896484375,3003.3701171875,16423.599609375,21082.73046875
2020-03-04,5464.89013671875,6815.60009765625,12127.6904296875,3130.1201171875,16779.5,21100.060546875
2020-03-05,5361.10009765625,6705.39990234375,11944.7197265625,3023.93994140625,16554.0,21329.119140625
2020-03-06,5139.10986328125,6462.60009765625,11541.8701171875,2972.3701171875,16175.0,20749.75
2020-03-09,4707.91015625,5965.7998046875,10625.01953125,2746.56005859375,14514.2001953125,19698.759765625
2020-03-10,4636.60986328125,5960.2001953125,10475.490234375,2882.22998046875,14958.099609375,19867.119140625
2020-03-11,4610.25,5876.5,10438.6796875,2741.3798828125,14270.099609375,19416.060546875
2020-03-12,4044.260009765625,5237.5,9161.1298828125,2480.639892578125,12508.5,18559.630859375
2020-03-13,4118.35986328125,5366.10009765625,9232.080078125,2711.02001953125,13716.2998046875,17431.05078125
2020-03-16,3881.4599609375,5151.10009765625,8742.25,2386.1298828125,12360.400390625,17002.0390625
2020-03-17,3991.780029296875,5294.89990234375,8939.099609375,2529.18994140625,12685.2001953125,17011.529296875
2020-03-18,3754.840087890625,5080.60009765625,8441.7099609375,2398.10009765625,11721.400390625,16726.55078125
2020-03-19,3855.5,5151.60009765625,8610.4296875,2409.389892578125,12170.5,16552.830078125
2020-03-23,3914.31005859375,4993.89990234375,8741.150390625,2237.39990234375,11228.5,16887.779296875
2020-03-24,4242.7001953125,5446.0,9700.5703125,2447.330078125,12571.099609375,18092.349609375
2020-03-25,4432.2998046875,5688.2001953125,9874.259765625,2475.56005859375,13139.2001953125,19546.630859375
2020-03-26,4543.580078125,5815.7001953125,10000.9599609375,2630.070068359375,13371.2001953125,18664.599609375
2020-03-27,4351.490234375,5510.2998046875,9632.51953125,2541.469970703125,12687.7001953125,19389.4296875
2020-03-30,4378.509765625,5563.7001953125,9815.9697265625,2626.64990234375,13038.5,19084.970703125
2020-03-31,4396.1201171875,5672.0,9935.83984375,2584.590087890625,13378.7998046875,18917.009765625
2020-04-01,4207.240234375,5454.60009765625,9544.75,2470.5,12876.400390625,18065.41015625
2020-04-02,4220.9599609375,5480.2001953125,9570.8203125,2526.89990234375,13097.7998046875,17818.720703125
2020-04-03,4154.580078125,5415.5,9525.76953125,2488.64990234375,12938.2998046875,17820.189453125
2020-04-06,4346.14013671875,5582.39990234375,10075.169921875,2663.679931640625,13592.7001953125,18576.30078125
2020-04-07,4438.27001953125,5704.5,10356.7001953125,2659.409912109375,13614.099609375,18950.1796875
2020-04-08,4442.75,5677.7001953125,10332.8896484375,2749.97998046875,13925.7001953125,19353.240234375
2020-04-09,4506.85009765625,5842.7001953125,10564.740234375,2789.820068359375,14166.599609375,19345.76953125
2020-04-14,4523.91015625,5791.2998046875,10696.5595703125,2846.06005859375,14258.400390625,19638.810546875
2020-04-15,4353.72021484375,5597.7001953125,10279.759765625,2783.360107421875,13958.599609375,19550.08984375
2020-04-16,4350.16015625,5628.39990234375,10301.5400390625,2799.550048828125,13899.2998046875,19290.19921875
2020-04-17,4499.009765625,5787.0,10625.7802734375,2874.56005859375,14359.900390625,19897.259765625
2020-04-20,4528.2998046875,5812.7998046875,10675.900390625,2823.159912109375,14388.2998046875,19669.119140625
2020-04-21,4357.4599609375,5641.0,10249.849609375,2736.56005859375,13940.099609375,19280.779296875
2020-04-22,4411.7998046875,5770.60009765625,10415.0302734375,2799.31005859375,14288.2001953125,19137.94921875
2020-04-23,4451.0,5826.60009765625,10513.7900390625,2797.800048828125,14251.099609375,19429.439453125
2020-04-24,4393.31982421875,5752.2001953125,10336.08984375,2836.739990234375,14420.400390625,19262.0
2020-04-27,4505.259765625,5846.7998046875,10659.990234375,2878.47998046875,14642.099609375,19783.220703125
2020-04-28,4569.7900390625,5958.5,10795.6298828125,2863.389892578125,14798.2998046875,19771.189453125
2020-04-30,4572.18017578125,5901.2001953125,10861.6396484375,2912.429931640625,14780.7001953125,20193.689453125
2020-05-07,4501.43994140625,5936.0,10759.26953125,2881.18994140625,14833.7001953125,19674.76953125
2020-05-11,4490.22021484375,5939.7001953125,10824.990234375,2930.18994140625,15103.2001953125,20390.66015625
2020-05-12,4472.5,5994.7998046875,10819.5,2870.1201171875,14881.2001953125,20366.48046875
2020-05-13,4344.9501953125,5904.10009765625,10542.66015625,2820.0,14503.2001953125,20267.05078125
2020-05-14,4273.1298828125,5741.5,10337.01953125,2852.5,14509.7001953125,19914.779296875
2020-05-15,4277.6298828125,5799.7998046875,10465.169921875,2863.699951171875,14638.900390625,20037.470703125
2020-05-19,4458.16015625,6002.2001953125,11075.2900390625,2922.93994140625,14885.5,20433.44921875
2020-05-20,4496.97998046875,6067.2001953125,11223.7099609375,2971.610107421875,14997.599609375,20595.150390625
2020-05-21,4445.4501953125,6015.2998046875,11065.9296875,2948.510009765625,14884.900390625,20552.310546875
2020-05-22,4444.56005859375,5993.2998046875,11073.8701171875,2955.449951171875,14913.599609375,20388.16015625
2020-05-26,4606.240234375,6067.7998046875,11504.650390625,2991.77001953125,15148.099609375,21271.169921875
2020-05-27,4688.740234375,6144.2998046875,11657.6904296875,3036.1298828125,15272.0,21419.23046875
2020-05-28,4771.39013671875,6218.7998046875,11781.1298828125,3029.72998046875,15262.7001953125,21916.310546875
2020-05-29,4695.43994140625,6076.60009765625,11586.849609375,3044.31005859375,15192.7998046875,21877.890625
2020-06-02,4858.97021484375,6220.10009765625,12021.2802734375,3080.820068359375,15394.400390625,22325.609375
2020-06-03,5022.3798828125,6382.39990234375,12487.3603515625,3122.8701171875,15575.099609375,22613.759765625
2020-06-04,5011.97998046875,6341.39990234375,12430.5595703125,3112.35009765625,15527.900390625,22695.740234375
2020-06-05,5197.7900390625,6484.2998046875,12847.6796875,3193.929931640625,15854.099609375,22863.73046875
2020-06-08,5175.52001953125,6472.60009765625,12819.58984375,3232.389892578125,15974.900390625,23178.099609375
2020-06-09,5095.10986328125,6335.7001953125,12617.990234375,3207.179931640625,15833.7001953125,23091.029296875
2020-06-10,5053.419921875,6329.10009765625,12530.16015625,3190.139892578125,15701.2998046875,23124.94921875
2020-06-11,4815.60009765625,6076.7001953125,11970.2900390625,3002.10009765625,15050.900390625,22472.91015625
2020-06-12,4839.259765625,6105.2001953125,11949.2802734375,3041.31005859375,15256.599609375,22305.48046875
2020-06-15,4815.72021484375,6064.7001953125,11911.349609375,3066.590087890625,15359.7001953125,21530.94921875
2020-06-16,4952.4599609375,6242.7998046875,12315.66015625,3124.739990234375,15515.7998046875,22582.2109375
2020-06-17,4995.97021484375,6253.2998046875,12382.1396484375,3113.489990234375,15428.7001953125,22455.759765625
2020-06-18,4958.75,6224.10009765625,12281.5302734375,3115.340087890625,15479.7998046875,22355.4609375
2020-06-19,4979.4501953125,6292.60009765625,12330.759765625,3097.739990234375,15474.2001953125,22478.7890625
2020-06-22,4948.7001953125,6244.60009765625,12262.9697265625,3117.860107421875,15516.900390625,22437.26953125
2020-06-23,5017.68017578125,6320.10009765625,12523.759765625,3131.2900390625,15564.7998046875,22549.05078125
2020-06-24,4871.35986328125,6123.7001953125,12093.9404296875,3050.330078125,15294.400390625,22534.3203125
2020-06-25,4918.580078125,6147.10009765625,12177.8701171875,3083.760009765625,15446.099609375,22259.7890625
2020-06-26,4909.64013671875,6159.2998046875,12089.3896484375,3009.050048828125,15189.0,22512.080078125
2020-06-29,4945.4599609375,6225.7998046875,12232.1201171875,3053.239990234375,15389.7001953125,21995.0390625
2020-06-30,4935.990234375,6169.7001953125,12310.9296875,3100.2900390625,15515.2001953125,22288.140625
2020-07-02,5049.3798828125,6240.39990234375,12608.4599609375,3130.010009765625,15622.400390625,22145.9609375
2020-07-06,5081.509765625,6285.89990234375,12733.4501953125,3179.719970703125,15669.7001953125,22714.439453125
2020-07-07,5043.72998046875,6189.89990234375,12616.7998046875,3145.320068359375,15595.5,22614.689453125
2020-07-08,4981.1298828125,6156.2001953125,12494.8095703125,3169.93994140625,15629.2001953125,22438.650390625
2020-07-09,4921.009765625,6049.60009765625,12489.4599609375,3152.050048828125,15568.599609375,22529.2890625
2020-07-10,4970.47998046875,6095.39990234375,12633.7099609375,3185.0400390625,15713.7998046875,22290.810546875
2020-07-13,5056.22998046875,6176.2001953125,12799.9697265625,3155.219970703125,15639.400390625,22784.740234375
2020-07-14,5007.4599609375,6179.7998046875,12697.3603515625,3197.52001953125,15908.5,22587.009765625
2020-07-15,5108.97998046875,6292.7001953125,12930.98046875,3226.56005859375,16063.2998046875,22945.5
2020-07-16,5085.27978515625,6250.7001953125,12874.9697265625,3215.570068359375,16024.5,22770.359375
2020-07-17,5069.419921875,6290.2998046875,12919.6103515625,3224.72998046875,16123.5,22696.419921875
2020-07-20,5093.18017578125,6261.5,13046.919921875,3251.840087890625,16183.7001953125,22717.48046875
2020-07-21,5104.27978515625,6269.7001953125,13171.830078125,3257.300048828125,16163.0,22884.220703125
2020-07-22,5037.1201171875,6207.10009765625,13104.25,3276.02001953125,16171.099609375,22751.609375
2020-07-27,4939.6201171875,6104.89990234375,12838.66015625,3239.409912109375,16161.2998046875,22715.849609375
2020-07-28,4928.93994140625,6129.2998046875,12835.2802734375,3218.43994140625,16121.2998046875,22657.380859375
2020-07-29,4958.740234375,6131.5,12822.259765625,3258.43994140625,16294.7001953125,22397.109375
2020-07-30,4852.93994140625,5990.0,12379.650390625,3246.219970703125,16299.2998046875,22339.23046875
2020-07-31,4783.68994140625,5897.7998046875,12313.3603515625,3271.1201171875,16169.2001953125,21710.0
2020-08-04,4889.52001953125,6036.0,12600.8701171875,3306.510009765625,16368.0,22573.66015625
2020-08-05,4933.33984375,6104.7001953125,12660.25,3327.77001953125,16501.599609375,22514.849609375
2020-08-06,4885.1298828125,6026.89990234375,12591.6796875,3349.159912109375,16579.099609375,22418.150390625
2020-08-07,4889.52001953125,6032.2001953125,12674.8798828125,3351.280029296875,16544.5,22329.939453125
2020-08-11,5027.990234375,6154.2998046875,12946.8896484375,3333.68994140625,16497.0,22750.240234375
2020-08-12,5073.31005859375,6280.10009765625,13058.6298828125,3380.35009765625,16575.30078125,22843.9609375
2020-08-13,5042.3798828125,6185.60009765625,12993.7099609375,3373.429931640625,16530.099609375,23249.609375
2020-08-14,4962.93017578125,6090.0,12901.33984375,3372.85009765625,16514.599609375,23289.359375
2020-08-17,4971.93994140625,6127.39990234375,12920.66015625,3381.989990234375,16656.099609375,23096.75
2020-08-18,4938.06005859375,6076.60009765625,12881.759765625,3389.780029296875,16626.099609375,23051.080078125
2020-08-19,4977.22998046875,6112.0,12977.330078125,3374.85009765625,16577.400390625,23110.609375
2020-08-20,4911.240234375,6013.2998046875,12830.0,3385.510009765625,16606.80078125,22880.619140625
2020-08-21,4896.330078125,6001.89990234375,12764.7998046875,3397.159912109375,16517.900390625,22920.30078125
2020-08-24,5007.89013671875,6104.7001953125,13066.5400390625,3431.280029296875,16626.599609375,22985.509765625
2020-08-25,5008.27001953125,6037.0,13061.6201171875,3443.6201171875,16617.5,23296.76953125
2020-08-26,5048.43017578125,6045.60009765625,13190.150390625,3478.72998046875,16790.0,23290.859375
2020-08-27,5015.97021484375,6000.0,13096.3603515625,3484.550048828125,16731.5,23208.859375
2020-08-28,5002.93994140625,5963.60009765625,13033.2001953125,3508.010009765625,16705.80078125,22882.650390625
2020-09-01,4938.10009765625,5862.10009765625,12974.25,3526.64990234375,16645.0,23138.0703125
2020-09-02,5031.740234375,5941.0,13243.4296875,3580.840087890625,16698.0,23247.150390625
2020-09-03,5009.52001953125,5850.89990234375,13057.76953125,3455.06005859375,16448.900390625,23465.529296875
2020-09-04,4965.06982421875,5799.10009765625,12842.66015625,3426.9599609375,16218.0,23205.4296875
2020-09-08,4973.52001953125,5930.2998046875,12968.330078125,3331.840087890625,16099.5,23274.130859375
2020-09-09,5042.97998046875,6012.7998046875,13237.2099609375,3398.9599609375,16383.599609375,23032.5390625
2020-09-10,5023.93017578125,6003.2998046875,13208.8896484375,3339.18994140625,16185.2998046875,23235.470703125
2020-09-11,5034.14013671875,6032.10009765625,13202.83984375,3340.969970703125,16222.5,23406.490234375
2020-09-14,5051.8798828125,6026.2998046875,13193.66015625,3383.5400390625,16360.099609375,23559.30078125
2020-09-15,5067.93017578125,6105.5,13217.669921875,3401.199951171875,16431.30078125,23454.890625
2020-09-16,5074.419921875,6078.5,13255.3701171875,3385.489990234375,16295.7001953125,23475.529296875
2020-09-17,5039.5,6049.89990234375,13208.1201171875,3357.010009765625,16246.7001953125,23319.369140625
2020-09-18,4978.18017578125,6007.10009765625,13116.25,3319.469970703125,16199.0,23360.30078125
2020-09-23,4802.259765625,5899.2998046875,12642.9697265625,3236.919921875,15817.099609375,23346.490234375
2020-09-24,4762.6201171875,5822.7998046875,12606.5703125,3246.590087890625,15912.2998046875,23087.8203125
2020-09-25,4729.66015625,5842.7001953125,12469.2001953125,3298.4599609375,16065.400390625,23204.619140625
2020-09-28,4843.27001953125,5927.89990234375,12870.8701171875,3351.60009765625,16242.7998046875,23511.619140625
2020-09-29,4832.06982421875,5897.5,12825.8203125,3335.469970703125,16211.5,23539.099609375
2020-09-30,4803.43994140625,5866.10009765625,12760.73046875,3363.0,16121.400390625,23185.119140625
2020-10-02,4824.8798828125,5902.10009765625,12689.0400390625,3348.419921875,16199.2998046875,23029.900390625
2020-10-05,4871.8701171875,5942.89990234375,12828.3095703125,3408.60009765625,16410.19921875,23312.140625
2020-10-06,4895.4599609375,5949.89990234375,12906.01953125,3360.969970703125,16236.099609375,23433.73046875
2020-10-07,4882.0,5946.2998046875,12928.5703125,3419.43994140625,16428.30078125,23422.8203125
2020-10-08,4911.93994140625,5978.0,13042.2099609375,3446.830078125,16534.5,23647.0703125
2020-10-09,4946.81005859375,6016.7001953125,13051.23046875,3477.139892578125,16562.80078125,23619.689453125
2020-10-13,4947.60986328125,5969.7001953125,13018.990234375,3511.929931640625,16510.80078125,23601.779296875
2020-10-14,4941.66015625,5935.10009765625,13028.0595703125,3488.669921875,16455.400390625,23626.73046875
2020-10-15,4837.419921875,5832.5,12703.75,3483.340087890625,16501.0,23507.23046875
